# Source: https://github.com/BlueSkyLT/siteselect_sg/blob/main/dataset/hdb.csv (trimmed to 5 columns)
blk_no,street,lat,lng,postal
704,PASIR RIS DR 10,1.38078384209546,103.937279271736,510704
704,TAMPINES ST 71,1.35655720440891,103.93716002138,520704
704,WEST COAST RD,1.30634750622019,103.760538027126,120704
704,WOODLANDS DR 40,1.44058061315975,103.796236000002,730704
704,YISHUN AVE 5,1.42923420821389,103.828880603195,760704
704A,PASIR RIS DR 10,1.38078657607888,103.937560114241,511704
704A,TAMPINES ST 71,1.35691041749697,103.937488960261,521704
705,ANG MO KIO AVE 8,1.37043722990379,103.847515505343,560705
705,BEDOK NTH RD,1.33663681806047,103.918995255673,470705
705,CHOA CHU KANG ST 53,1.39036325274643,103.746124351793,680705
705,CLEMENTI WEST ST 2,1.30566420848829,103.760650698612,120705
705,HOUGANG AVE 2,1.36564903485076,103.888263962373,530705
705,JURONG WEST ST 71,1.34073605682945,103.694786877988,640705
705,PASIR RIS DR 10,1.38058565727692,103.937747806432,510705
705,TAMPINES ST 71,1.35711597364175,103.937284846318,520705
705,WOODLANDS DR 40,1.43975611226903,103.796157190366,730705
705,YISHUN AVE 5,1.42909454984153,103.829511668002,760705
706,BEDOK NTH RD,1.33620691149152,103.919016802147,470706
706,CHOA CHU KANG ST 53,1.39036832173941,103.746864334257,680706
706,CLEMENTI WEST ST 2,1.30676076028652,103.762363136976,120706
706,HOUGANG AVE 2,1.36596036249795,103.888646477925,530706
706,JURONG WEST ST 71,1.34122919260209,103.694393602769,640706
706,PASIR RIS DR 10,1.38076797757942,103.938148546599,510706
706,TAMPINES ST 71,1.35750385698395,103.937559746526,520706
706,WOODLANDS DR 40,1.43977845720471,103.796686826798,730706
706,YISHUN AVE 5,1.42886692085513,103.828909001953,760706
707,BEDOK NTH RD,1.33546649823112,103.919288377804,470707
707,CHOA CHU KANG ST 53,1.39037912603457,103.747208695732,680707
707,CLEMENTI WEST ST 2,1.30628748271347,103.762394965532,120707
707,HOUGANG AVE 2,1.36627946045205,103.888808928523,530707
707,JURONG WEST ST 71,1.34178304696078,103.693951955341,640707
707,PASIR RIS DR 10,1.38132588224282,103.938232878848,510707
707,TAMPINES ST 71,1.35764787653833,103.936890975165,520707
707,WOODLANDS DR 40,1.44061701971721,103.79664662375,730707
707,YISHUN AVE 5,1.42893488907136,103.827716191445,760707
708,BEDOK NTH RD,1.33503645745879,103.919311961318,470708
708,CHOA CHU KANG ST 53,1.39165031368934,103.746875282707,680708
708,CLEMENTI WEST ST 2,1.30571872306759,103.762167768843,120708
708,HOUGANG AVE 2,1.36669418462152,103.88909314947,530708
708,JURONG WEST ST 71,1.34207524231502,103.694306358693,640708
708,PASIR RIS DR 10,1.38118597273519,103.938981598716,510708
708,TAMPINES ST 71,1.35799200738946,103.936892456311,520708
708,WOODLANDS DR 70,1.44005837096467,103.797369389704,730708
708,YISHUN AVE 5,1.42871549391537,103.82716909558,760708
708A,CHOA CHU KANG ST 53,1.39097808991265,103.746429376017,681708
709,ANG MO KIO AVE 8,1.37113720765377,103.847662320064,560709
709,BEDOK RESERVOIR RD,1.33541606502637,103.922350075379,470709
709,CLEMENTI WEST ST 2,1.30533046157853,103.762003588469,120709
709,HOUGANG AVE 2,1.36706142659908,103.888077255516,530709
709,JURONG WEST ST 71,1.34253230826622,103.694438315684,640709
709,PASIR RIS DR 10,1.38176171803456,103.938577970169,510709
709,TAMPINES ST 71,1.35798965118265,103.937435186474,520709
709,WOODLANDS DR 70,1.44023981392028,103.797932567952,730709
709,YISHUN AVE 5,1.4285690021208,103.827735428264,760709
709A,WOODLANDS DR 70,1.44111273367565,103.798010950745,731709
71,BEDOK STH RD,1.32041601736618,103.942732310081,460071
71,CIRCUIT RD,1.32491504386775,103.887996817126,370071
71,KALLANG BAHRU,1.32091158742368,103.870389993875,330071
71,LOR 4 TOA PAYOH,1.33417429846958,103.852204554719,310071
71,MARINE DR,1.30452764484152,103.908943951039,440071
71,REDHILL RD,1.28731902477682,103.817475615252,150071
71,SENG POH RD,1.28424655193409,103.83250362707,160071
71,TELOK BLANGAH HTS,1.27576734769854,103.811032730063,100071
710,ANG MO KIO AVE 8,1.37104583077812,103.848186835874,560710
710,BEDOK RESERVOIR RD,1.3355737307958,103.923820023145,470710
710,CLEMENTI WEST ST 2,1.30628911866015,103.76151810816,120710
710,HOUGANG AVE 2,1.36665848886669,103.88791702948,530710
710,JURONG WEST ST 71,1.34288276523283,103.694854808974,640710
710,PASIR RIS ST 72,1.3819775730856,103.937637737839,510710
710,TAMPINES ST 71,1.35892431398391,103.937644661626,520710
710,WOODLANDS DR 70,1.44078527209599,103.797529021789,730710
710,YISHUN AVE 5,1.42821779793313,103.827761264778,760710
710A,ANG MO KIO AVE 8,1.37062493513786,103.848045714146,561710
710A,PASIR RIS ST 72,1.38243108880682,103.937071110191,511710
710B,PASIR RIS ST 72,1.3820214446279,103.937161690605,512710
711,ANG MO KIO AVE 8,1.37135182783764,103.84784889288,560711
711,BEDOK RESERVOIR RD,1.3359734160825,103.923690295889,470711
711,CLEMENTI WEST ST 2,1.30484423498146,103.76110706384,120711
711,HOUGANG AVE 2,1.36633863241362,103.887775178341,530711
711,JURONG WEST ST 71,1.34304085872336,103.695640816169,640711
711,PASIR RIS ST 72,1.38172033104503,103.93811088156,510711
711,TAMPINES ST 71,1.35843202933435,103.937035946114,520711
711,WOODLANDS DR 70,1.44123152314849,103.797483515419,730711
711,YISHUN AVE 5,1.42800120289187,103.827147006794,760711
711A,WOODLANDS DR 40,1.44096034834397,103.796988885177,731711
712,ANG MO KIO AVE 6,1.37140921089454,103.847082876036,560712
712,BEDOK RESERVOIR RD,1.33590729186163,103.922634043137,470712
712,CLEMENTI WEST ST 2,1.30483690300269,103.762212950736,120712
712,HOUGANG AVE 2,1.36588222148307,103.887387054385,530712
712,JURONG WEST ST 71,1.34213456295278,103.696396900149,640712
712,PASIR RIS ST 72,1.38223062076004,103.938183410003,510712
712,TAMPINES ST 71,1.35894478167474,103.937160853772,520712
712,WOODLANDS DR 70,1.44190741181249,103.797234182141,730712
712,YISHUN AVE 5,1.42785215049801,103.827781339299,760712
712A,ANG MO KIO AVE 6,1.37089139725594,103.846957196097,561712
712A,JURONG WEST ST 71,1.34258804149817,103.696931651003,641712
712B,JURONG WEST ST 71,1.34289540031904,103.696894124758,642712
713,ANG MO KIO AVE 6,1.37145809347746,103.846516326828,560713
713,BEDOK RESERVOIR RD,1.33631180271797,103.922392175358,470713
713,CLEMENTI WEST ST 2,1.30416148975898,103.762190838275,120713
713,JURONG WEST ST 71,1.34365711251197,103.696064237883,640713
713,PASIR RIS ST 72,1.38247673750926,103.937821775649,510713
713,TAMPINES ST 71,1.35924098095519,103.937646641338,520713
713,WOODLANDS DR 70,1.44195475589682,103.797812012966,730713
713,YISHUN ST 71,1.42752811877469,103.827416588661,760713
714,ANG MO KIO AVE 6,1.37109649780946,103.84623152448,560714
714,BEDOK RESERVOIR RD,1.33703060322387,103.923284613437,470714
714,CLEMENTI WEST ST 2,1.30430341306691,103.761682084014,120714
714,JURONG WEST ST 71,1.34312002434277,103.696674982832,640714
714,PASIR RIS ST 72,1.38264722864523,103.937556703926,510714
714,TAMPINES ST 71,1.36005190110954,103.937142900774,520714
714,WOODLANDS DR 70,1.44204928734016,103.798789070341,730714
714,YISHUN ST 71,1.42701651708938,103.827662646467,760714
714A,BEDOK RESERVOIR RD,1.33657925310647,103.923466636739,471714
714A,WOODLANDS DR 70,1.44148513309366,103.799089698328,731714
715,ANG MO KIO AVE 6,1.3709733014434,103.845905398394,560715
715,BEDOK RESERVOIR RD,1.33742965753386,103.923154914839,470715
715,CLEMENTI WEST ST 2,1.30315360303876,103.761943675943,120715
715,JURONG WEST ST 71,1.34374461019775,103.696418783167,640715
715,PASIR RIS ST 72,1.3829779022172,103.937054462632,510715
715,TAMPINES ST 71,1.35955696952682,103.937031845348,520715
715,WOODLANDS DR 70,1.44198957569918,103.799393670745,730715
715,YISHUN ST 71,1.42638911318203,103.826910837812,760715
716,ANG MO KIO AVE 6,1.37147783065153,103.845868750998,560716
716,BEDOK RESERVOIR RD,1.33783795176833,103.924973671246,470716
716,CLEMENTI WEST ST 2,1.3019178771328,103.763073374343,120716
716,JURONG WEST ST 71,1.34409760357644,103.696723900687,640716
716,PASIR RIS ST 72,1.38310157275173,103.936732575912,510716
716,TAMPINES ST 71,1.35938987364854,103.936632842041,520716
716,WOODLANDS DR 70,1.44150834964609,103.799778803838,730716
716,YISHUN ST 71,1.42621096565013,103.827704108295,760716
716A,TAMPINES ST 71,1.35876990036343,103.936633518218,521716
717,BEDOK RESERVOIR RD,1.33755208890136,103.925449316134,470717
717,CLEMENTI WEST ST 2,1.30323440870789,103.762464847394,120717
717,JURONG WEST ST 71,1.34300945708877,103.697479925355,640717
717,PASIR RIS ST 72,1.38262059331192,103.936631122283,510717
717,TAMPINES ST 72,1.3588121878635,103.935212702172,520717
717,WOODLANDS DR 70,1.44084734957997,103.799421965632,730717
717,YISHUN ST 71,1.42575233813242,103.828104354933,760717
717A,WOODLANDS DR 70,1.44053874571164,103.798669114626,731717
717B,WOODLANDS DR 70,1.44137023315005,103.798542723674,732717
717C,WOODLANDS DR 70,1.44095132395483,103.798684096522,733717
718,BEDOK RESERVOIR RD,1.33663363411169,103.925744921529,470718
718,JURONG WEST ST 71,1.34369738847626,103.697570461982,640718
718,PASIR RIS ST 72,1.38244315383458,103.936371378227,510718
718,TAMPINES ST 72,1.35908701781335,103.935544402477,520718
718,WOODLANDS AVE 6,1.44160746993248,103.801139774256,730718
718,YISHUN ST 71,1.42681827962849,103.828512775486,760718
718A,PASIR RIS ST 72,1.38192815699771,103.936014603592,511718
718A,WOODLANDS AVE 6,1.44143310163455,103.800506096447,731718
719,BEDOK RESERVOIR RD,1.33641984694912,103.92483267275,470719
719,JURONG WEST AVE 5,1.3445367697679,103.696986199669,640719
719,PASIR RIS ST 72,1.38224267910055,103.936646781251,510719
719,TAMPINES ST 72,1.35881240055992,103.935913216026,520719
719,WOODLANDS AVE 6,1.44192155949726,103.800135496516,730719
719,YISHUN ST 71,1.42688084988418,103.829303136688,760719
72,BEDOK STH AVE 3,1.32036659168877,103.943667906986,460072
72,CIRCUIT RD,1.32454761102539,103.887943886744,370072
72,GEYLANG BAHRU,1.32158321590245,103.871419569078,330072
72,LOR 5 TOA PAYOH,1.33387681149467,103.852072555858,310072
72,MARINE DR,1.30428356986834,103.908364873073,440072
72,REDHILL RD,1.28740502686387,103.816391960711,150072
72,SENG POH RD,1.2838441737517,103.831998421105,160072
72,TELOK BLANGAH HTS,1.27611797685125,103.809589962738,100072
720,ANG MO KIO AVE 6,1.37180102410534,103.84699031799,560720
720,BEDOK RESERVOIR RD,1.33597277354753,103.924883020541,470720
720,CLEMENTI WEST ST 2,1.30246408847832,103.763750972451,120720
720,JURONG WEST AVE 5,1.34433950259368,103.697578055437,640720
720,PASIR RIS ST 72,1.3815512356895,103.936568241353,510720
720,TAMPINES ST 72,1.35938894436607,103.936070829294,520720
720,WOODLANDS AVE 6,1.4422101047419,103.801033253866,730720
720,YISHUN ST 71,1.42642051761913,103.828957973293,760720
720A,TAMPINES ST 72,1.35961376109011,103.935750309181,521720
721,ANG MO KIO AVE 8,1.37234984781557,103.847899479721,560721
721,BEDOK RESERVOIR RD,1.33629244771801,103.926101654356,470721
721,CLEMENTI WEST ST 2,1.3024620264944,103.764555289938,120721
721,JURONG WEST AVE 5,1.34402566066415,103.697478162304,640721
721,PASIR RIS ST 72,1.3814623557979,103.936332074831,510721
721,TAMPINES ST 71,1.3599202305003,103.936352048283,520721
721,WOODLANDS CIRCLE,1.44398935063641,103.800333931864,730721
721,YISHUN ST 71,1.42610183391787,103.828966740535,760721
721A,WOODLANDS AVE 6,1.44475995966729,103.799812723649,731721
722,ANG MO KIO AVE 8,1.37224394036323,103.847529279223,560722
722,BEDOK RESERVOIR RD,1.33663699329345,103.928207774481,470722
722,CLEMENTI WEST ST 2,1.30291359271021,103.763759578355,120722
722,JURONG WEST AVE 5,1.34364538956412,103.69827338457,640722
722,PASIR RIS ST 72,1.38096375170476,103.9368903039,510722
722,TAMPINES ST 72,1.35989254496234,103.935859341782,520722
722,WOODLANDS AVE 6,1.44554843131894,103.799404524681,730722
722,YISHUN ST 71,1.42566715797556,103.829016104284,760722
722A,WOODLANDS AVE 6,1.4450608968876,103.799389189357,731722
723,ANG MO KIO AVE 8,1.3723186024912,103.847182022888,560723
723,BEDOK RESERVOIR RD,1.33695439373089,103.928960561768,470723
723,CLEMENTI WEST ST 2,1.30310124001611,103.763413053663,120723
723,JURONG WEST AVE 5,1.34442696756266,103.698193963126,640723
723,PASIR RIS ST 72,1.38068071053619,103.936596173117,510723
723,TAMPINES ST 72,1.35992057153678,103.935128203307,520723
723,WOODLANDS AVE 6,1.44537252441166,103.798967848103,730723
723,YISHUN ST 71,1.4259620249781,103.829779474265,760723
723A,TAMPINES ST 72,1.35956299713674,103.935210270608,521723
724,ANG MO KIO AVE 6,1.37217258545171,103.846510310202,560724
724,BEDOK RESERVOIR RD,1.33714403979137,103.928433830286,470724
724,CLEMENTI WEST ST 2,1.30360871033936,103.763359143047,120724
724,JURONG WEST ST 72,1.34504744920415,103.698147806019,640724
724,PASIR RIS ST 72,1.3809343990191,103.936234669952,510724
724,TAMPINES ST 71,1.35684229419395,103.934951160364,520724
724,WOODLANDS AVE 6,1.44451092377357,103.798832170996,730724
724,YISHUN ST 71,1.42647481851247,103.82991593847,760724
725,ANG MO KIO AVE 6,1.37279081671095,103.846911241497,560725
725,BEDOK RESERVOIR RD,1.33764586553964,103.928990816937,470725
725,CLEMENTI WEST ST 2,1.30347105130136,103.763705543782,120725
725,JURONG WEST AVE 5,1.34545304789507,103.697715535254,640725
725,PASIR RIS ST 72,1.38118702553862,103.935844067253,510725
725,TAMPINES ST 71,1.35698450686671,103.935334502197,520725
725,WOODLANDS AVE 6,1.44435697271584,103.799119701865,730725
725,YISHUN ST 71,1.42695615059654,103.830709989693,760725
726,ANG MO KIO AVE 6,1.37278358482637,103.84644830631,560726
726,CLEMENTI WEST ST 2,1.30381073184127,103.764250748436,120726
726,JURONG WEST AVE 5,1.3459430568526,103.697134589327,640726
726,TAMPINES ST 71,1.35698439301277,103.935887361779,520726
726,WOODLANDS CIRCLE,1.44427656207237,103.799681444987,730726
726,YISHUN ST 71,1.4265362136527,103.830668784342,760726
727,ANG MO KIO AVE 6,1.37299031596651,103.846012559319,560727
727,CLEMENTI WEST ST 2,1.30413678048377,103.76381785742,120727
727,JURONG WEST AVE 5,1.34578055890649,103.697658831452,640727
727,TAMPINES ST 71,1.3563134994008,103.935483915221,520727
727,WOODLANDS CIRCLE,1.44367879146851,103.799836033871,730727
727,YISHUN ST 71,1.42621011729954,103.831240144634,760727
727A,TAMPINES ST 71,1.35638168428793,103.936048177451,521727
728,ANG MO KIO AVE 6,1.37262841608628,103.845682928938,560728
728,CLEMENTI WEST ST 2,1.3056127219172,103.76360266187,120728
728,JURONG WEST AVE 5,1.34609925362519,103.697696356279,640728
728,TAMPINES ST 71,1.35622572265317,103.934838867632,520728
728,WOODLANDS CIRCLE,1.44288020200672,103.798887777863,730728
728,YISHUN ST 71,1.4257896294341,103.830526963765,760728
728A,WOODLANDS CIRCLE,1.44320438843725,103.798975713097,731728
729,ANG MO KIO AVE 6,1.3738661404098,103.845935822176,560729
729,CLEMENTI WEST ST 2,1.30492724290307,103.763519401903,120729
729,JURONG WEST AVE 5,1.34640067334745,103.697870252881,640729
729,TAMPINES ST 71,1.35644099036712,103.934139023776,520729
729,WOODLANDS CIRCLE,1.44256215997404,103.798634042244,730729
729,YISHUN ST 71,1.4258528493391,103.831598317323,760729
73,BEDOK STH AVE 3,1.31983803117222,103.943971359147,460073
73,ENG WATT ST,1.28337036699164,103.832456524921,160073
73,GEYLANG BAHRU,1.32264236942866,103.870596516216,330073
73,LOR 4 TOA PAYOH,1.33432001159635,103.851714328755,310073
73,MARINE DR,1.30380541604563,103.908362369014,440073
73,REDHILL RD,1.28793296437158,103.817298929577,150073
73,TELOK BLANGAH HTS,1.27573843980494,103.80918938464,100073
73A,LOR 4 TOA PAYOH,1.33378907738442,103.85174527803,311073
73A,REDHILL RD,1.28793756967297,103.816790861272,151073
73A,TELOK BLANGAH ST 32,1.27530892035144,103.809184584585,101073
730,ANG MO KIO AVE 6,1.37343369272587,103.845765158194,560730
730,CLEMENTI WEST ST 2,1.304777153125,103.763121970707,120730
730,JURONG WEST ST 72,1.34610886408457,103.698426986147,640730
730,TAMPINES ST 71,1.35670606456443,103.933499178921,520730
730,WOODLANDS CIRCLE,1.44250944568635,103.797703850444,730730
730,YISHUN ST 71,1.42723329945277,103.831527990025,760730
730A,TAMPINES ST 71,1.35727442241292,103.933445222693,521730
731,CLEMENTI WEST ST 2,1.30440046544571,103.762746222568,120731
731,JURONG WEST ST 72,1.34549617797228,103.698708059871,640731
731,TAMPINES ST 71,1.35700670008105,103.934099343677,520731
731,WOODLANDS CIRCLE,1.44306473290752,103.797831449391,730731
731,YISHUN ST 72,1.4283470473707,103.831118755408,760731
732,JURONG WEST ST 73,1.34584120322079,103.699605451431,640732
732,TAMPINES ST 71,1.35755873795717,103.934320421541,520732
732,WOODLANDS CIRCLE,1.44334742731535,103.798291752455,730732
732,YISHUN AVE 5,1.42903445415475,103.830336353437,760732
732A,WOODLANDS CIRCLE,1.44288368531847,103.798215801593,731732
733,JURONG WEST ST 73,1.34536778100039,103.700027619601,640733
733,TAMPINES ST 71,1.3578245820795,103.933874048097,520733
733,WOODLANDS CIRCLE,1.44372277083434,103.798771309055,730733
733,YISHUN AVE 5,1.42965421082047,103.830889934491,760733
734,JURONG WEST ST 73,1.34536325310096,103.700459730695,640734
734,PASIR RIS ST 72,1.37969802061042,103.936270775161,510734
734,TAMPINES ST 71,1.35820447554431,103.934339097013,520734
734,WOODLANDS CIRCLE,1.44389201766705,103.7979498113,730734
734,YISHUN AVE 5,1.42926455279295,103.831074825531,760734
734A,JURONG WEST ST 73,1.34561187421808,103.700911047848,641734
735,JURONG WEST ST 75,1.34615477405686,103.701172026627,640735
735,PASIR RIS ST 72,1.37930652441288,103.936272103548,510735
735,TAMPINES ST 72,1.35957584140664,103.934155801397,520735
735,WOODLANDS CIRCLE,1.44355669341747,103.797470709484,730735
735,YISHUN ST 72,1.42892493142687,103.83124139277,760735
736,JURONG WEST ST 75,1.34611144493785,103.701653716516,640736
736,PASIR RIS DR 10,1.37965236410736,103.937312311942,510736
736,TAMPINES ST 72,1.3590415975547,103.934383357768,520736
736,WOODLANDS CIRCLE,1.44283764811354,103.79681411892,730736
736,YISHUN ST 72,1.42865838624933,103.831727606169,760736
736A,PASIR RIS DR 10,1.37896240512883,103.937240760306,511736
736A,WOODLANDS CIRCLE,1.44330689450914,103.796746449085,731736
737,JURONG WEST ST 75,1.34674600665671,103.701159880168,640737
737,PASIR RIS DR 10,1.37941634729714,103.936978237381,510737
737,TAMPINES ST 72,1.35894130604965,103.934006650369,520737
737,WOODLANDS CIRCLE,1.4436783632097,103.796822911109,730737
737,YISHUN ST 72,1.42897509455019,103.832444558449,760737
737A,WOODLANDS CIRCLE,1.44321480687724,103.796367037959,731737
738,JURONG WEST ST 75,1.3461618661461,103.700555451498,640738
738,PASIR RIS DR 10,1.37915489273996,103.936519186278,510738
738,TAMPINES ST 72,1.35908478564757,103.933607649537,520738
738,WOODLANDS CIRCLE,1.44404661814973,103.797489735504,730738
738,YISHUN ST 72,1.42936929154156,103.832471414466,760738
738A,PASIR RIS DR 10,1.37938089098659,103.936659925416,511738
739,BEDOK RESERVOIR RD,1.33788663735454,103.922648407766,470739
739,JURONG WEST ST 73,1.34617365805921,103.69997866645,640739
739,PASIR RIS DR 10,1.37850496988467,103.936790914122,510739
739,TAMPINES ST 72,1.3592278769788,103.933209877161,520739
739,WOODLANDS CIRCLE,1.44422870888598,103.797025367791,730739
739,YISHUN AVE 5,1.42974523614957,103.83213983452,760739
739A,BEDOK RESERVOIR RD,1.33824203227296,103.923303932165,471739
739A,JURONG WEST ST 73,1.34592568102338,103.700380862386,641739
739A,WOODLANDS CIRCLE,1.44451875994811,103.796797810911,731739
74,BEDOK NTH RD,1.32751177120151,103.942220384041,460074
74,LOR 4 TOA PAYOH,1.3345507487214,103.852003509176,310074
74,MARINE DR,1.30370518822061,103.907213592718,440074
74,REDHILL RD,1.28800663744009,103.815814314947,150074
74,TELOK BLANGAH HTS,1.27536323064723,103.808784376517,100074
74,TIONG POH RD,1.28293692915712,103.832709463638,160074
74,WHAMPOA DR,1.32471579654689,103.857752875203,320074
74A,REDHILL RD,1.2879638071767,103.816243088714,151074
740,BEDOK RESERVOIR RD,1.3380258563727,103.922835001967,470740
740,PASIR RIS ST 71,1.37790740617351,103.935984430467,510740
740,TAMPINES ST 72,1.35937096824888,103.932812069104,520740
740,WOODLANDS CIRCLE,1.44451878985516,103.796297965196,730740
740,YISHUN AVE 5,1.43012101352916,103.831919684986,760740
740A,WOODLANDS CIRCLE,1.44477540638774,103.796558784243,731740
741,BEDOK RESERVOIR RD,1.33773088769346,103.922272109998,470741
741,PASIR RIS ST 71,1.37758995148537,103.936409748047,510741
741,TAMPINES ST 72,1.36001178461805,103.933043774843,520741
741,WOODLANDS CIRCLE,1.44441190731037,103.795827945234,730741
741,YISHUN AVE 5,1.43010019275338,103.833117595994,760741
741A,PASIR RIS ST 71,1.37753660679604,103.935987504285,511741
742,BEDOK RESERVOIR RD,1.33808525043044,103.92209072804,470742
742,PASIR RIS ST 71,1.37695502051909,103.935942403694,510742
742,TAMPINES ST 72,1.35958874830961,103.933361011699,520742
742,WOODLANDS CIRCLE,1.44392097347428,103.796032969959,730742
742,YISHUN AVE 5,1.42972006809811,103.83310944896,760742
742A,TAMPINES ST 72,1.35996888173835,103.934143327405,521742
743,BEDOK RESERVOIR RD,1.33845487792351,103.921779286901,470743
743,JURONG WEST ST 73,1.34729337076872,103.699193658222,640743
743,PASIR RIS ST 71,1.37729564589595,103.935564357183,510743
743,WOODLANDS CIRCLE,1.443728242112,103.796311726423,730743
743,YISHUN AVE 5,1.42988033584046,103.833664450623,760743
744,BEDOK RESERVOIR RD,1.33786042639305,103.921663304068,470744
744,JURONG WEST ST 73,1.34679376658956,103.698901258517,640744
744,PASIR RIS ST 71,1.37746923750495,103.935212344699,510744
744,WOODLANDS CIRCLE,1.44283428410961,103.795936955398,730744
744,YISHUN ST 72,1.42933705820036,103.834043041983,760744
744A,PASIR RIS ST 71,1.37794930678264,103.935386494601,511744
744A,WOODLANDS CIRCLE,1.44280743567719,103.795399658907,731744
745,BEDOK RESERVOIR RD,1.33741910491466,103.921782969068,470745
745,JURONG WEST ST 73,1.34701378802091,103.697951572709,640745
745,PASIR RIS ST 71,1.37836876146817,103.935588205501,510745
745,WOODLANDS CIRCLE,1.4421581766394,103.795608530175,730745
745,YISHUN ST 72,1.42931275823258,103.833492175164,760745
746,BEDOK RESERVOIR RD,1.33728644805587,103.92121574376,470746
746,JURONG WEST ST 73,1.3474046679627,103.698119138036,640746
746,PASIR RIS ST 71,1.37860702854688,103.935156189799,510746
746,WOODLANDS CIRCLE,1.4425071362764,103.795304649405,730746
746,YISHUN ST 72,1.42892003886143,103.833476161421,760746
747,BEDOK RESERVOIR CRES,1.33654252433262,103.922134311843,470747
747,JURONG WEST ST 73,1.34761575693698,103.697320999848,640747
747,PASIR RIS ST 71,1.37922082554389,103.934555833334,510747
747,WOODLANDS CIRCLE,1.44317276410265,103.795008218691,730747
747,YISHUN ST 72,1.42822554342155,103.833488111349,760747
747A,BEDOK RESERVOIR CRES,1.3366395590937,103.921284387946,471747
747A,PASIR RIS ST 71,1.37882749255599,103.934057472077,511747
747A,WOODLANDS CIRCLE,1.44331794325604,103.795585930119,731747
747B,BEDOK RESERVOIR CRES,1.33666009454076,103.921624733709,472747
747C,BEDOK RESERVOIR CRES,1.33679206446803,103.921982613627,473747
748,BEDOK RESERVOIR CRES,1.33610258444527,103.921882717493,470748
748,JURONG WEST ST 73,1.34775443975206,103.697970405862,640748
748,PASIR RIS ST 71,1.37850680268582,103.934795695239,510748
748,WOODLANDS CIRCLE,1.4453347657703,103.795414343244,730748
748,YISHUN ST 72,1.42751898239053,103.83345047935,760748
748A,BEDOK RESERVOIR CRES,1.33641902814806,103.920993282716,471748
748A,WOODLANDS CIRCLE,1.44491256167907,103.79512046175,731748
748B,BEDOK RESERVOIR CRES,1.33629391354583,103.921242294579,472748
748C,BEDOK RESERVOIR CRES,1.33616175628116,103.921492598319,473748
749,JURONG WEST ST 73,1.34806526595604,103.698070105955,640749
749,PASIR RIS ST 71,1.37833993791738,103.934276500207,510749
749,WOODLANDS CIRCLE,1.44451997381899,103.794445720357,730749
749,YISHUN ST 72,1.42837434483814,103.834360260444,NIL
749A,WOODLANDS CIRCLE,1.44479733929965,103.794313345458,731749
75,BEDOK NTH RD,1.32791477933184,103.942144427101,460075
75,LOR 5 TOA PAYOH,1.336020767662,103.852956988062,310075
75,MARINE DR,1.30337334487294,103.90744054062,440075
75,TELOK BLANGAH DR,1.27489641713898,103.808938738993,100075
75,TIONG POH RD,1.28255938189518,103.83223380684,160075
75,WHAMPOA DR,1.32441875533381,103.858185074994,320075
75A,REDHILL RD,1.28805315705423,103.815277070461,151075
75A,WHAMPOA DR,1.32446289299075,103.857898160735,321075
75B,REDHILL RD,1.28848093779845,103.815878776808,152075
75C,REDHILL RD,1.28902314290104,103.816276016167,153075
75D,REDHILL RD,1.2884647680528,103.815711568541,154075
750,JURONG WEST ST 73,1.34793710953534,103.699191895958,640750
750,PASIR RIS ST 71,1.37820860120297,103.934646087011,510750
750,WOODLANDS AVE 4,1.44434036268853,103.793949128001,730750
750,YISHUN ST 72,1.4279782659749,103.83428279952,760750
750A,JURONG WEST ST 73,1.347459284639,103.698546217373,641750
751,CHOA CHU KANG NTH 5,1.39246581726118,103.747906889864,680751
751,JURONG WEST ST 73,1.34761065347483,103.699229430991,640751
751,PASIR RIS ST 71,1.37826106389098,103.933773566237,510751
751,WOODLANDS CIRCLE,1.44509002890707,103.794198948112,730751
751,YISHUN ST 72,1.42761188817552,103.834268383036,760751
752,CHOA CHU KANG NTH 5,1.39227305010242,103.747425149246,680752
752,JURONG WEST ST 74,1.34852762746799,103.699428834965,640752
752,PASIR RIS ST 71,1.37783520639571,103.934582519119,510752
752,WOODLANDS CIRCLE,1.44560469012994,103.794908594493,730752
752,YISHUN ST 72,1.42723761189081,103.834050197556,760752
753,CHOA CHU KANG NTH 5,1.39237534898198,103.746937298788,680753
753,JURONG WEST ST 74,1.34845660136453,103.699948982604,640753
753,PASIR RIS ST 71,1.37715362751296,103.934480441997,510753
753,WOODLANDS CIRCLE,1.44580506026781,103.794640299567,730753
753,YISHUN ST 72,1.426987042197,103.834627470285,760753
754,CHOA CHU KANG NTH 5,1.39229841178671,103.746603051441,680754
754,JURONG WEST ST 74,1.34866492550953,103.70037705391,640754
754,PASIR RIS ST 71,1.37718978054584,103.934079840236,510754
754,WOODLANDS CIRCLE,1.44528901712634,103.793928766431,731754
754,YISHUN ST 72,1.42688859174215,103.834067042338,760754
754A,CHOA CHU KANG NTH 5,1.39279561406995,103.746731627991,681754
754A,PASIR RIS ST 71,1.37751383864597,103.934413693543,511754
754A,WOODLANDS CIRCLE,1.44551832327562,103.793792671189,730754
755,CHOA CHU KANG NTH 5,1.39236668753259,103.745984804269,680755
755,JURONG WEST ST 74,1.34840359119589,103.700845198622,640755
755,PASIR RIS ST 71,1.37747061666023,103.933703763298,510755
755,WOODLANDS AVE 4,1.44529965098561,103.793269747402,730755
755,YISHUN ST 72,1.42707820696356,103.832706088136,760755
